_id,RECOMMENDATION,Short Recommendation,Action,Short Action,Formal Stakeholder,Category,Labels,norm,topic,source,Insert Datetime,Stakeholder
685d9e5a57f9330c86277997,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland will create an FDI and Innovation Portal to improve connectivity across the Irish innovation system for Food and beverage companies.,Create FDI innovation portal,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277998,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland to continue to support the evolution of FHI and DPTC to allow the centre to realise long term full potential,Support evolution of FHI/DPTC,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277999,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland to continue to support the evolution of FHI and DPTC to allow the centre to realise long term full potential,Support evolution of FHI/DPTC,Family Health International,Ngo,NGO 013,ngo013,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627799a,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland to continue to support the evolution of FHI and DPTC to allow the centre to realise long term full potential,Support evolution of FHI/DPTC,Dairy Processing Technology Centre,Research And Regulatory,Research and Regulatory 025,researchandregulatory025,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627799b,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland to develop the Meat Technology Centre initiative in association with meat industry, DAFM, Teagasc and academia, with a view to launching in early 2016.",Develop Meat Technology Centre,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627799c,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland to develop the Meat Technology Centre initiative in association with meat industry, DAFM, Teagasc and academia, with a view to launching in early 2016.",Develop Meat Technology Centre,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627799d,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland to develop the Meat Technology Centre initiative in association with meat industry, DAFM, Teagasc and academia, with a view to launching in early 2016.",Develop Meat Technology Centre,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627799e,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland will continue to engage with Industry, DAFM, research providers and other relevant stakeholders to establish a food/test incubation technology centre of excellence to support PCF, Beverage and Horticulture sectors with a focus on pilot stage production, packaging innovation, product reformulation and be a portal to global best practice research data of interest to these sectors.",Establish food incubation centre,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627799f,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland will continue to engage with Industry, DAFM, research providers and other relevant stakeholders to establish a food/test incubation technology centre of excellence to support PCF, Beverage and Horticulture sectors with a focus on pilot stage production, packaging innovation, product reformulation and be a portal to global best practice research data of interest to these sectors.",Establish food incubation centre,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779a0,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland will continue to engage with Industry, DAFM, research providers and other relevant stakeholders to establish a food/test incubation technology centre of excellence to support PCF, Beverage and Horticulture sectors with a focus on pilot stage production, packaging innovation, product reformulation and be a portal to global best practice research data of interest to these sectors.",Establish food incubation centre,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c862779a1,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Industry and EI should continue to drive an industry-led network of Irish Agri-food companies which access Research Bodies in a collaborative/partnership manner on specific innovation/research challenges.,Drive industry-led research network,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
