_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1528a615fc0c4ce726,Professor John FitzGerald,Urgent actions are necessary in the agriculture sector to reduce emissions while safeguarding farm incomes and providing co-benefits to society.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce727,Professor John FitzGerald,The speaker believes that reducing emissions through measures like changing fertilizer is necessary but will take time to implement fully.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce728,Professor John FitzGerald,The speaker supports the management of peatlands for carbon absorption and suggests compensation for farmers involved in this effort.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce729,Professor John FitzGerald,The speaker acknowledges the importance of managing peatlands for carbon absorption and suggests compensation for farmers involved in this management.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce72a,Professor John FitzGerald,"Ireland has an obligation to reduce emissions by 2030, but efficiency varies compared to other countries.",Neutral,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce72b,Deputy David Cullinane,"The speaker expresses concern that reducing the national herd to lower carbon emissions may lead to increased imports of beef and dairy from less sustainable sources, undermining environmental goals.",Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce72c,Deputy David Cullinane,"The speaker acknowledges the need to reduce carbon emissions but questions the effectiveness of reducing the national herd if demand for beef and dairy persists, suggesting it may lead to increased imports from less sustainable sources.",Neutral,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce72d,Professor John FitzGerald,The speaker acknowledges the issue of emissions but does not express a clear position on it.,Neutral,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce72e,Professor John FitzGerald,The speaker supports the idea that transitioning from beef to woodlands and hedgerows can significantly contribute to carbon neutrality by removing carbon from the atmosphere.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce72f,Professor John FitzGerald,The speaker supports the idea that shifting land use from beef to woodlands and hedgerows can significantly contribute to carbon neutrality by removing carbon from the atmosphere.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce730,Professor John FitzGerald,The speaker advocates for increased land use to absorb carbon from the atmosphere and emphasizes the importance of using grassland effectively.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce731,Senator Máire Devine,The speaker supports the idea of improving land as a carbon sink and acknowledges the importance of transitioning practices for environmental benefits.,Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce732,Professor John FitzGerald,Reducing beef consumption would not decrease emissions as it would lead to increased exports.,Oppose,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce733,Professor John FitzGerald,The speaker believes that changing land use to woodland or crops can significantly help meet climate change targets by sequestering carbon.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce734,Professor John FitzGerald,The speaker suggests that changing land use to woodland or crops can help meet climate change targets by sequestering carbon.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce735,Professor John FitzGerald,"The speaker supports establishing a carbon tax that is legislatively defined to increase over time, suggesting it would provide clarity and ease for future governments.",Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce736,Deputy Sean Sherlock,"The speaker advocates for providing incentives and financing options to facilitate climate action, particularly for retrofitting local authority housing.",Support,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce737,Professor John FitzGerald,The speaker expresses concern that current efforts on carbon-related issues are insufficient and emphasizes the need for better transparency and communication regarding climate change funding.,Neutral,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce738,Professor John FitzGerald,The speaker supports the effectiveness of carbon taxes in influencing investment behavior and promoting economic viability through cost-saving measures.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce739,Deputy Bríd Smith,The speaker believes that carbon tax is ineffective in significantly reducing emissions and is a poor model for ordinary people in Ireland.,Oppose,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce73a,Deputy Bríd Smith,The speaker believes that carbon tax is ineffective in significantly reducing emissions and criticizes its impact on ordinary people due to inadequate public transport and high costs of alternatives.,Oppose,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce73b,Deputy Bríd Smith,The speaker supports examining a model that imposes a carbon tax on fossil fuel and related industries.,Support,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce73c,Deputy Bríd Smith,The speaker believes the Government should examine fuel poverty before introducing a carbon tax.,Neutral,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce73d,Deputy Bríd Smith,The speaker criticizes the use of flawed scientific advice regarding carbon emissions related to gas exploration.,Oppose,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce73e,Deputy Bríd Smith,The speaker believes that the advice regarding gas exploration was based on misinterpretation of scientific evidence and lacks proper scientific backing.,Oppose,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce73f,Professor John FitzGerald,The speaker emphasizes the necessity of gas-fired generation with carbon capture to achieve zero net emissions by 2050.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce740,Professor John FitzGerald,"Gas will be needed to achieve zero net emissions by 2050, despite its associated emissions.",Neutral,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce741,Professor John FitzGerald,The speaker emphasizes the need for gas-fired generation with carbon capture to achieve zero net emissions by 2050.,Support,Climate Change Advisory Council,Chair,Research and Regulatory 020,"Research and Regulatory 020, Chair",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce742,Senator Alice-Mary Higgins,The speaker believes that all revenue from the carbon tax should be allocated to address external environmental costs.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce743,Senator Alice-Mary Higgins,The speaker believes that all revenue from the carbon tax should be allocated to address external environmental costs.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce744,Senator Alice-Mary Higgins,The speaker believes that the carbon tax should be fully allocated to address external costs related to fossil fuels.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ce745,Senator Alice-Mary Higgins,The speaker believes that the carbon tax should be fully allocated to address external costs related to fossil fuels.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
