_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f3957f9330c86277c56,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Sustainable Food Systems Ireland is actively involved in supporting food technology and quality standards through a partnership of Irish Government agencies.,Sustainable Food Systems Ireland,Research and Regulatory,Research and Regulatory 085,researchandregulatory085,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c57,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Sustainable Food Systems Ireland is actively involved in supporting food technology and quality standards through a partnership of Irish Government agencies.,Sustainable Food Systems Ireland,Research and Regulatory,Research and Regulatory 085,researchandregulatory085,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c58,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Sustainable Food Systems Ireland is actively involved in supporting food technology and quality standards through a partnership of Irish Government agencies.,Sustainable Food Systems Ireland,Research and Regulatory,Research and Regulatory 085,researchandregulatory085,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c59,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,New Zealand’s Ministry for Primary Industries,International organisation,International organisation 016,internationalorganisation016,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c5a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,New Zealand’s Ministry for Primary Industries,International organisation,International organisation 016,internationalorganisation016,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c5b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,New Zealand’s Ministry for Primary Industries,International organisation,International organisation 016,internationalorganisation016,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c5c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c5d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c5e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c5f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,University College Cork is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,University College Cork,Research and Regulatory,Research and Regulatory 091,researchandregulatory091,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c60,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,University College Cork is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,University College Cork,Research and Regulatory,Research and Regulatory 091,researchandregulatory091,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c61,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,University College Cork is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,University College Cork,Research and Regulatory,Research and Regulatory 091,researchandregulatory091,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c62,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in climate-related research and funding initiatives.,University College Dublin,Research and Regulatory,Research and Regulatory 092,researchandregulatory092,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c63,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in climate-related research and funding initiatives.,University College Dublin,Research and Regulatory,Research and Regulatory 092,researchandregulatory092,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277c64,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in climate-related research and funding initiatives.,University College Dublin,Research and Regulatory,Research and Regulatory 092,researchandregulatory092,carbon,Food Vision Report,2025-06-26T20:27:53.963Z
